clip_id,frame_idx,ts_offset,label,flow_magnitude,strip_diff_v1,strip_diff_v3
d006,348,5.800000,noise,0.949891,0.983921,12.158875
d006,360,6.000000,post_event,0.006226,0.005292,0.030000
d006,372,6.200000,post_event,1.006741,0.932913,13.293563
d006,384,6.400000,post_event,0.630741,0.591482,7.577875
d006,396,6.600000,post_event,0.654771,0.547782,9.413375
d006,408,6.800000,post_event,0.455736,0.491280,7.416250
d006,420,7.000000,post_event,0.260734,0.257409,1.491625
d006,432,7.200000,post_event,0.468527,0.414567,0.524375
d006,444,7.400000,post_event,0.004526,0.013155,0.040000
d006,456,7.600000,post_event,0.576129,0.342843,0.308437
d006,468,7.800000,post_event,0.338768,0.280948,0.190562
d006,480,8.000000,post_event,0.588478,0.414667,0.232000
d006,492,8.200000,post_event,0.595002,0.455292,0.252812
d006,504,8.400000,post_event,0.417594,0.818901,1.757187
d006,516,8.600000,real_delivery,0.377615,0.228881,0.164313
d006,528,8.800000,real_delivery,0.398752,0.317792,0.162938
d006,540,9.000000,real_delivery,0.823691,0.765121,1.286437
d006,552,9.200000,real_delivery,0.773200,0.605494,0.310250
d006,564,9.400000,real_delivery,0.377971,0.310887,0.207813
d006,576,9.600000,real_delivery,0.687238,0.544456,0.289625
d006,588,9.800000,real_delivery,0.357114,0.327722,0.194875
d006,600,10.000000,real_delivery,0.761834,0.809022,0.328500
d006,612,10.200000,real_delivery,0.003797,0.003579,0.012688
d006,624,10.400000,real_delivery,0.865921,0.600353,0.283313
d006,636,10.600000,real_delivery,1.134145,0.892389,0.364875
d006,648,10.800000,real_delivery,0.012024,0.043448,0.022000
d006,660,11.000000,real_delivery,0.753563,0.743498,0.367563
d006,672,11.200000,real_delivery,0.492958,0.626966,0.282813
d006,684,11.400000,real_delivery,0.478611,0.621472,0.248062
d006,696,11.600000,post_event,0.446782,0.487349,0.239000
d006,708,11.800000,post_event,1.341874,1.121673,0.431375
d006,720,12.000000,post_event,1.132906,0.994456,0.347187
d006,732,12.200000,post_event,0.010060,0.026310,0.041750
d006,744,12.400000,post_event,1.020499,0.968901,0.345375
d006,756,12.600000,post_event,0.607332,1.036089,1.750438
d006,768,12.800000,post_event,0.918976,1.041280,0.317188
d006,780,13.000000,post_event,0.988817,1.025706,0.297938
d006,792,13.200000,post_event,0.570557,0.797177,0.232750
d006,804,13.400000,post_event,0.993737,1.032006,0.316437
d006,816,13.600000,post_event,0.007434,0.013458,0.031000
d006,828,13.800000,post_event,0.923226,1.013206,0.356625
d006,840,14.000000,post_event,0.496457,0.798236,0.307312
d006,852,14.200000,noise,0.959301,0.996371,0.290312
d006,864,14.400000,noise,2.157520,0.725504,0.509875
d006,876,14.600000,noise,1.914529,0.991280,0.539687
d006,888,14.800000,noise,0.005646,0.015323,0.029562
d006,900,15.000000,noise,0.902788,1.031149,1.084812
d006,912,15.200000,noise,1.250112,0.927974,0.357187
d006,924,15.400000,noise,0.015240,0.042540,0.080812
d006,936,15.600000,noise,0.776207,0.743649,0.326188
d006,948,15.800000,noise,0.414832,0.602218,0.294187
d006,960,16.000000,noise,0.412705,0.626159,0.244938
d006,972,16.200000,noise,1.099903,0.911946,0.351125
d006,984,16.400000,noise,0.390132,0.577419,0.191688
d006,996,16.600000,noise,0.723167,0.755141,0.328250
d006,1008,16.800000,noise,0.081863,0.648690,1.659687
d006,1020,17.000000,noise,0.700251,0.624446,0.247875
d006,1032,17.200000,noise,1.067681,0.768397,0.385875
d006,1044,17.400000,noise,0.009040,0.036492,0.021000
d006,1056,17.600000,noise,0.765329,0.716935,0.209937
d006,1068,17.800000,noise,0.400195,0.547984,0.200937
d006,1080,18.000000,noise,0.702046,0.767087,0.309063
d006,1092,18.200000,noise,0.006351,0.006452,0.021625
d006,1104,18.400000,noise,0.698878,0.785685,0.248688
d006,1116,18.600000,noise,0.700148,0.772631,0.270813
d006,1128,18.800000,noise,0.402043,0.677167,0.207063
d006,1140,19.000000,noise,0.760765,0.895413,0.268437
d006,1152,19.200000,noise,0.430874,0.675907,0.181562
d006,1164,19.400000,noise,0.719976,0.886492,0.294312
d006,1176,19.600000,noise,0.006351,0.004486,0.021438
d006,1188,19.800000,noise,0.968850,0.875403,0.288313
d007,12,0.200000,noise,1.289249,1.195262,2.197563
d007,24,0.400000,noise,2.726296,1.808367,3.535750
d007,36,0.600000,noise,3.052598,1.921875,3.745000
d007,48,0.800000,noise,1.796456,1.384778,2.924437
d007,60,1.000000,noise,1.619488,1.402067,2.841563
d007,72,1.200000,noise,1.541959,1.367188,2.784937
d007,84,1.400000,noise,2.793641,1.936895,3.976688
d007,96,1.600000,noise,1.517752,1.354738,2.961063
d007,108,1.800000,noise,1.585857,1.376966,3.160375
d007,120,2.000000,noise,4.054340,2.406754,6.304312
d007,132,2.200000,noise,4.560939,2.207913,7.449187
d007,144,2.400000,noise,5.075110,2.659425,10.473688
d007,156,2.600000,noise,2.713889,1.764113,6.615000
d007,168,2.800000,noise,1.477971,1.168649,4.251375
d007,180,3.000000,noise,2.159277,1.629990,5.326562
d007,192,3.200000,noise,1.970257,1.557409,5.227812
d007,204,3.400000,noise,1.194017,1.116986,3.743500
d007,216,3.600000,noise,1.838140,2.974798,9.687125
d007,228,3.800000,noise,3.248419,6.537046,18.362125
d007,240,4.000000,noise,4.793229,4.691633,14.684625
d007,252,4.200000,noise,6.062965,4.206905,22.457937
d007,264,4.400000,noise,0.011941,0.014768,0.086750
d007,276,4.600000,noise,5.618034,9.458014,21.314250
d007,288,4.800000,noise,3.350775,8.856502,16.521062
d007,300,5.000000,noise,4.767692,5.177974,15.366563
d007,312,5.200000,noise,6.274711,7.373790,17.623188
d007,324,5.400000,noise,7.486642,7.206200,37.273812
d007,336,5.600000,noise,7.689671,24.155292,50.146250
d007,348,5.800000,noise,0.004017,0.006603,0.009000
d007,360,6.000000,post_event,6.548817,43.327268,64.656375
d007,372,6.200000,post_event,3.198770,0.424748,0.410187
d007,384,6.400000,post_event,1.414983,0.320817,0.340875
d007,396,6.600000,post_event,1.409397,0.325655,0.631687
d007,408,6.800000,post_event,0.640237,0.171573,0.398562
d007,420,7.000000,post_event,1.631327,0.254385,0.599437
d007,432,7.200000,post_event,0.006115,0.023438,0.042313
d007,444,7.400000,post_event,0.797728,0.223488,0.500000
d007,456,7.600000,post_event,1.072558,0.334677,0.619125
d007,468,7.800000,post_event,0.316136,0.151512,0.360375
d007,480,8.000000,post_event,1.663077,0.348438,0.668687
d007,492,8.200000,post_event,1.342595,0.217540,0.339500
d007,504,8.400000,post_event,1.606901,0.218800,0.356812
d007,516,8.600000,real_delivery,2.029881,0.163558,0.374625
d007,528,8.800000,real_delivery,2.690993,0.448437,0.854000
d007,540,9.000000,real_delivery,1.948643,0.504385,0.702000
d007,552,9.200000,real_delivery,0.003984,0.013760,0.051250
d007,564,9.400000,real_delivery,2.676951,0.724647,0.741750
d007,576,9.600000,real_delivery,2.087932,0.526210,0.495875
d007,588,9.800000,real_delivery,1.971748,0.979083,0.864750
d007,600,10.000000,real_delivery,2.094997,0.879738,0.590313
d007,612,10.200000,real_delivery,1.520986,0.549647,1.591938
d007,624,10.400000,real_delivery,1.229748,0.278931,0.481250
d007,636,10.600000,real_delivery,0.004983,0.010131,0.034250
d007,648,10.800000,real_delivery,1.255391,0.499446,1.273250
d007,660,11.000000,real_delivery,1.622474,0.447933,0.662625
d007,672,11.200000,real_delivery,0.009106,0.026915,0.049625
d007,684,11.400000,real_delivery,2.807338,0.399395,0.678063
d007,696,11.600000,post_event,0.952762,0.181956,0.309625
d007,708,11.800000,post_event,1.618978,0.421623,0.662687
d007,720,12.000000,post_event,0.003190,0.008317,0.005875
d007,732,12.200000,post_event,3.979654,6.982964,3.427625
d007,744,12.400000,post_event,1.810480,1.060383,0.266500
d007,756,12.600000,post_event,0.012251,0.030897,0.026437
d007,768,12.800000,post_event,1.799854,1.094506,0.443875
d007,780,13.000000,post_event,0.964316,0.707762,0.236000
d007,792,13.200000,post_event,1.037244,0.700907,0.409313
d007,804,13.400000,post_event,2.629258,1.740827,0.649563
d007,816,13.600000,post_event,1.066590,0.883921,0.316500
d007,828,13.800000,post_event,1.997445,1.566683,0.354187
d007,840,14.000000,post_event,0.010017,0.030242,0.087188
d007,852,14.200000,noise,2.775848,2.171371,0.469375
d007,864,14.400000,noise,1.086750,1.330595,0.291000
d007,876,14.600000,noise,1.121537,1.289970,0.323688
d007,888,14.800000,noise,2.061313,2.006552,0.404500
d007,900,15.000000,noise,1.193826,1.650706,0.369875
d007,912,15.200000,noise,2.078731,2.052016,0.366125
d007,924,15.400000,noise,2.095525,2.009073,0.387125
d007,936,15.600000,noise,1.292192,1.572077,0.258500
d007,948,15.800000,noise,2.219584,1.796673,0.410625
d007,960,16.000000,noise,3.698822,2.843145,1.639687
d007,972,16.200000,noise,3.318866,2.134879,3.585938
d007,984,16.400000,noise,2.520728,1.253327,1.494687
d007,996,16.600000,noise,2.522698,1.029385,2.149125
d007,1008,16.800000,noise,1.460710,0.727369,1.331375
d007,1020,17.000000,noise,2.652532,0.755998,2.214187
d007,1032,17.200000,noise,0.008440,0.022429,0.016563
d007,1044,17.400000,noise,2.572516,0.649294,3.100375
d007,1056,17.600000,noise,3.555588,0.373387,3.495062
d007,1068,17.800000,noise,0.013198,0.043901,0.083000
d007,1080,18.000000,noise,2.534184,0.062702,0.808813
d007,1092,18.200000,noise,1.350300,0.039315,0.276938
d007,1104,18.400000,noise,2.537041,0.017742,0.370000
d007,1116,18.600000,noise,2.553973,0.044556,0.310750
d007,1128,18.800000,noise,1.372857,0.007107,0.161188
d007,1140,19.000000,noise,1.343310,0.052117,0.202000
d007,1152,19.200000,noise,1.310401,0.010081,0.210437
d007,1164,19.400000,noise,2.539620,0.027722,0.310750
d007,1176,19.600000,noise,2.544151,0.009677,0.278625
d007,1188,19.800000,noise,1.408298,0.001411,0.071375
d008,12,0.200000,noise,0.366134,1.018347,1.472687
d008,24,0.400000,noise,1.459971,2.337500,3.503875
d008,36,0.600000,noise,0.009348,0.046018,0.045562
d008,48,0.800000,noise,0.267295,0.670665,0.948438
d008,60,1.000000,noise,0.432853,0.985484,1.594188
d008,72,1.200000,noise,0.010523,0.014516,0.069312
d008,84,1.400000,noise,1.152461,1.845010,3.311750
d008,96,1.600000,noise,1.127616,1.832409,3.250437
d008,108,1.800000,noise,0.725823,1.655494,2.242250
d008,120,2.000000,noise,0.007998,0.016482,0.033875
d008,132,2.200000,noise,0.502771,1.536190,1.432687
d008,144,2.400000,noise,0.384902,0.888810,0.676875
d008,156,2.600000,noise,0.010446,0.053831,0.048563
d008,168,2.800000,noise,0.950891,1.881905,2.314812
d008,180,3.000000,noise,0.833523,1.862601,1.853563
d008,192,3.200000,noise,0.892517,2.546623,1.992312
d008,204,3.400000,noise,0.003422,0.002117,0.026375
d008,216,3.600000,noise,1.971967,3.087298,3.335250
d008,228,3.800000,noise,1.847120,3.131250,3.275750
d008,240,4.000000,noise,0.011978,0.048538,0.080437
d008,252,4.200000,noise,1.672689,2.788609,4.118375
d008,264,4.400000,noise,1.043101,1.669355,2.290875
d008,276,4.600000,noise,1.403377,1.868246,2.173125
d008,288,4.800000,noise,0.005249,0.017389,0.035750
d008,300,5.000000,noise,1.260207,2.332409,0.978187
d008,312,5.200000,noise,1.301200,2.215474,2.269375
d008,324,5.400000,noise,0.005248,0.018649,0.037812
d008,336,5.600000,noise,3.301545,3.675806,4.917000
d008,348,5.800000,noise,1.319388,2.057762,3.284312
d008,360,6.000000,post_event,2.777467,3.945464,5.555625
d008,372,6.200000,post_event,1.680579,2.673135,3.627187
d008,384,6.400000,post_event,0.568426,1.078831,1.485750
d008,396,6.600000,post_event,0.411543,0.920867,1.239188
d008,408,6.800000,post_event,0.446167,0.857157,1.217812
d008,420,7.000000,post_event,0.948169,2.052671,2.698562
d008,432,7.200000,post_event,0.377282,0.928377,0.956000
d008,444,7.400000,post_event,0.751350,1.950706,1.675000
d008,456,7.600000,post_event,1.356624,2.848286,3.591687
d008,468,7.800000,post_event,0.492815,1.010030,1.355438
d008,480,8.000000,post_event,2.071941,3.217087,4.612687
d008,492,8.200000,post_event,0.007899,0.021018,0.024625
d008,504,8.400000,post_event,1.091863,2.458317,3.972750
d008,516,8.600000,real_delivery,0.974955,2.073286,3.177125
d008,528,8.800000,real_delivery,0.290547,0.998942,1.154062
d008,540,9.000000,real_delivery,0.730025,1.330040,1.232125
d008,552,9.200000,real_delivery,0.492104,1.161996,1.780000
d008,564,9.400000,real_delivery,1.488344,3.288810,4.458687
d008,576,9.600000,real_delivery,0.005484,0.015776,0.026812
d008,588,9.800000,real_delivery,1.387832,3.442288,3.380125
d008,600,10.000000,real_delivery,0.817522,1.859728,2.298125
d008,612,10.200000,real_delivery,1.922963,3.681099,4.730625
d008,624,10.400000,real_delivery,1.000178,2.534425,3.033750
d008,636,10.600000,real_delivery,1.120082,2.222883,3.499250
d008,648,10.800000,real_delivery,0.917140,2.431401,2.810938
d008,660,11.000000,real_delivery,0.004274,0.004839,0.031438
d008,672,11.200000,real_delivery,1.161885,2.529788,3.153437
d008,684,11.400000,real_delivery,0.583725,2.034778,1.791562
d008,696,11.600000,post_event,0.700458,3.177218,2.059687
d008,708,11.800000,post_event,0.800422,3.131048,2.272000
d008,720,12.000000,post_event,0.574965,1.762500,1.679563
d008,732,12.200000,post_event,1.029953,2.082560,2.574625
d008,744,12.400000,post_event,0.781747,2.063962,2.804187
d008,756,12.600000,post_event,1.301955,2.926058,3.834875
d008,768,12.800000,post_event,0.671245,1.933014,1.464125
d008,780,13.000000,post_event,0.009438,0.029889,0.053625
d008,792,13.200000,post_event,0.834280,1.786038,1.943938
d008,804,13.400000,post_event,0.974883,1.748286,2.692625
d008,816,13.600000,post_event,1.625662,2.734022,3.811375
d008,828,13.800000,post_event,0.006996,0.036794,0.033750
d008,840,14.000000,post_event,1.904035,3.084022,4.547375
d008,852,14.200000,noise,1.244073,2.154083,3.608938
d008,864,14.400000,noise,0.011998,0.046169,0.069750
d008,876,14.600000,noise,0.567027,1.143750,1.751062
d008,888,14.800000,noise,1.225328,1.917389,3.258563
d008,900,15.000000,noise,1.232452,1.931956,3.325938
d008,912,15.200000,noise,0.008151,0.044103,0.058375
d008,924,15.400000,noise,1.776301,3.165323,4.342250
d008,936,15.600000,noise,0.676170,1.539970,1.941875
d008,948,15.800000,noise,0.965205,1.923286,2.610438
d008,960,16.000000,noise,0.724546,1.772228,1.424063
d008,972,16.200000,noise,0.716414,1.688306,1.868375
d008,984,16.400000,noise,1.251097,2.583468,3.123187
d008,996,16.600000,noise,1.069945,4.044758,3.405250
d008,1008,16.800000,noise,1.226934,2.647077,3.458563
d008,1020,17.000000,noise,1.136260,3.704183,3.441312
d008,1032,17.200000,noise,0.011103,0.031956,0.036687
d008,1044,17.400000,noise,1.320508,5.020867,6.375312
d008,1056,17.600000,noise,1.505045,3.012298,4.552562
d008,1068,17.800000,noise,1.662241,3.641583,7.618437
d008,1080,18.000000,noise,2.285728,3.363810,4.953125
d008,1092,18.200000,noise,1.165863,1.683518,2.323313
d008,1104,18.400000,noise,1.172276,1.510685,1.827500
d008,1116,18.600000,noise,0.909412,1.414970,1.886375
d008,1128,18.800000,noise,1.773369,2.750857,4.014062
d008,1140,19.000000,noise,0.759982,0.996573,1.220500
d008,1152,19.200000,noise,1.070142,1.597127,2.271063
d008,1164,19.400000,noise,2.797489,3.201915,4.838188
d008,1176,19.600000,noise,1.085384,1.089415,1.324250
d008,1188,19.800000,noise,1.630015,2.170161,3.315562
d009,12,0.200000,noise,2.104942,1.195312,0.768250
d009,24,0.400000,noise,1.448624,0.828982,0.498563
d009,36,0.600000,noise,2.923465,2.724748,1.677312
d009,48,0.800000,noise,0.604859,0.245817,0.533625
d009,60,1.000000,noise,0.348262,0.220817,0.389437
d009,72,1.200000,noise,0.606068,0.308468,0.621125
d009,84,1.400000,noise,0.008361,0.025454,0.037937
d009,96,1.600000,noise,0.658249,0.325655,0.545250
d009,108,1.800000,noise,0.768630,0.490625,0.933813
d009,120,2.000000,noise,0.014080,0.046018,0.068625
d009,132,2.200000,noise,0.538833,0.245867,0.541813
d009,144,2.400000,noise,0.257256,0.162046,0.190875
d009,156,2.600000,noise,0.539581,0.266230,0.647563
d009,168,2.800000,noise,0.008892,0.023942,0.042563
d009,180,3.000000,noise,0.811478,0.343145,0.678937
d009,192,3.200000,noise,0.605333,0.249597,0.529750
d009,204,3.400000,noise,0.016541,0.064970,0.069750
d009,216,3.600000,noise,0.588136,0.322228,1.138875
d009,228,3.800000,noise,0.241390,0.110030,0.295438
d009,240,4.000000,noise,0.472190,0.191583,0.520188
d009,252,4.200000,noise,0.492138,0.542944,1.689125
d009,264,4.400000,noise,0.254631,0.106452,0.277250
d009,276,4.600000,noise,0.444506,0.212248,0.500500
d009,288,4.800000,noise,0.012380,0.018397,0.007938
d009,300,5.000000,noise,0.695115,0.218599,0.450375
d009,312,5.200000,noise,0.330578,0.175101,0.390688
d009,324,5.400000,noise,0.483319,0.162954,0.332000
d009,336,5.600000,noise,0.540065,0.241734,0.485438
d009,348,5.800000,noise,0.389314,0.190423,0.264937
d009,360,6.000000,post_event,0.777074,0.367641,0.519062
d009,372,6.200000,post_event,0.020149,0.062198,0.156625
d009,384,6.400000,post_event,0.564828,0.286542,0.464313
d009,396,6.600000,post_event,0.983645,0.437298,0.609125
d009,408,6.800000,post_event,0.016215,0.040323,0.031938
d009,420,7.000000,post_event,0.632165,0.354385,0.475250
d009,432,7.200000,post_event,0.350266,0.199143,0.266562
d009,444,7.400000,post_event,0.300933,0.232762,0.309000
d009,456,7.600000,post_event,0.271260,0.219204,0.399813
d009,468,7.800000,post_event,0.876825,0.360837,0.559063
d009,480,8.000000,post_event,1.223992,0.441431,0.563688
d009,492,8.200000,post_event,0.010508,0.015222,0.048813
d009,504,8.400000,post_event,1.280562,0.793246,1.658438
d009,516,8.600000,real_delivery,0.790514,0.305393,0.230813
d009,528,8.800000,real_delivery,1.709032,0.658921,0.516750
d009,540,9.000000,real_delivery,1.227702,0.467893,0.494188
d009,552,9.200000,real_delivery,0.413821,0.221069,0.217625
d009,564,9.400000,real_delivery,0.548903,0.317288,0.491563
d009,576,9.600000,real_delivery,0.012864,0.021925,0.028688
d009,588,9.800000,real_delivery,1.216062,0.470010,0.497250
d009,600,10.000000,real_delivery,0.457923,0.257208,0.296938
d009,612,10.200000,real_delivery,0.557733,0.378377,0.517188
d009,624,10.400000,real_delivery,0.358734,0.174546,0.950125
d009,636,10.600000,real_delivery,0.280311,0.156704,0.282125
d009,648,10.800000,real_delivery,0.522121,0.207308,0.393062
d009,660,11.000000,real_delivery,0.008385,0.022833,0.035000
d009,672,11.200000,real_delivery,0.671525,0.221321,0.370812
d009,684,11.400000,real_delivery,0.615183,0.216129,0.400562
d009,696,11.600000,post_event,0.337137,0.107611,0.256563
d009,708,11.800000,post_event,0.474815,0.234929,0.360000
d009,720,12.000000,post_event,0.214913,0.105091,0.168063
d009,732,12.200000,post_event,0.536067,0.359224,0.381937
d009,744,12.400000,post_event,0.009611,0.040071,0.040063
d009,756,12.600000,post_event,0.985562,0.944960,1.685000
d009,768,12.800000,post_event,1.011826,0.742188,0.467125
d009,780,13.000000,post_event,0.007361,0.007913,0.031750
d009,792,13.200000,post_event,1.384026,0.576613,0.555937
d009,804,13.400000,post_event,1.440001,0.162198,0.206187
d009,816,13.600000,post_event,1.457709,0.172127,0.377375
d009,828,13.800000,post_event,1.799471,0.293397,0.329688
d009,840,14.000000,post_event,1.200810,0.198841,0.222562
d009,852,14.200000,noise,1.217542,0.229687,0.339375
d009,864,14.400000,noise,1.408538,0.165675,0.246562
d009,876,14.600000,noise,1.287740,0.321321,0.401438
d009,888,14.800000,noise,0.522282,0.114516,0.257625
d009,900,15.000000,noise,0.936271,0.156804,0.301312
d009,912,15.200000,noise,2.363522,0.471623,0.848437
d009,924,15.400000,noise,1.069457,0.397782,0.376000
d009,936,15.600000,noise,0.778876,0.412349,0.401438
d009,948,15.800000,noise,1.581313,0.744456,0.526875
d009,960,16.000000,noise,1.208570,0.563710,0.373188
d009,972,16.200000,noise,1.130713,0.542692,0.375750
d009,984,16.400000,noise,0.962958,0.620514,0.399750
d009,996,16.600000,noise,2.817230,0.950958,0.701187
d009,1008,16.800000,noise,1.114360,0.837802,1.482000
d009,1020,17.000000,noise,1.280703,0.596421,0.203500
d009,1032,17.200000,noise,2.471522,0.744204,0.982187
d009,1044,17.400000,noise,1.057348,0.408569,0.270875
d009,1056,17.600000,noise,0.914652,0.666784,0.291563
d009,1068,17.800000,noise,1.666832,1.339567,0.748563
d009,1080,18.000000,noise,0.697563,0.353075,0.335500
d009,1092,18.200000,noise,0.667898,0.298387,0.357125
d009,1104,18.400000,noise,0.883636,0.331804,0.430500
d009,1116,18.600000,noise,1.702379,0.540171,0.602625
d009,1128,18.800000,noise,1.048945,0.314970,0.632125
d009,1140,19.000000,noise,0.919979,0.280847,0.418250
d009,1152,19.200000,noise,1.924156,0.558014,0.705375
d009,1164,19.400000,noise,1.345689,0.382006,0.540000
d009,1176,19.600000,noise,1.252743,0.333065,0.400813
d009,1188,19.800000,noise,1.240926,0.268498,0.502375
d010,12,0.200000,noise,3.546304,6.165575,4.260187
d010,24,0.400000,noise,1.555097,3.576058,2.154437
d010,36,0.600000,noise,1.439350,4.207762,2.641625
d010,48,0.800000,noise,1.368749,4.791986,2.684063
d010,60,1.000000,noise,2.621695,10.846119,5.738688
d010,72,1.200000,noise,1.577828,6.141381,3.021375
d010,84,1.400000,noise,1.658219,5.470212,3.089938
d010,96,1.600000,noise,2.472030,6.339516,2.814375
d010,108,1.800000,noise,1.383553,3.206048,1.502687
d010,120,2.000000,noise,5.538378,9.888760,4.307062
d010,132,2.200000,noise,3.643415,6.122127,2.873937
d010,144,2.400000,noise,1.782245,3.396069,1.333125
d010,156,2.600000,noise,1.280903,2.819204,1.107438
d010,168,2.800000,noise,3.391313,4.159929,3.381312
d010,180,3.000000,noise,1.243858,1.804587,2.573187
d010,192,3.200000,noise,1.636097,3.316331,3.193625
d010,204,3.400000,noise,2.079989,5.264415,3.883250
d010,216,3.600000,noise,1.632086,3.300454,3.820187
d010,228,3.800000,noise,1.566744,4.632863,6.854063
d010,240,4.000000,noise,1.510558,4.973286,6.159813
d010,252,4.200000,noise,1.236563,3.733266,5.098125
d010,264,4.400000,noise,1.193166,4.046371,3.143063
d010,276,4.600000,noise,2.872433,7.124647,3.973125
d010,288,4.800000,noise,1.583688,3.358518,2.293750
d010,300,5.000000,noise,1.392656,1.977873,1.411875
d010,312,5.200000,noise,1.318854,2.683619,0.923188
d010,324,5.400000,noise,2.681971,5.881502,3.312250
d010,336,5.600000,noise,1.483337,4.354637,2.439875
d010,348,5.800000,noise,1.660178,4.182863,2.848375
d010,360,6.000000,post_event,4.202761,9.331250,7.529937
d010,372,6.200000,post_event,1.849009,4.467087,1.680937
d010,384,6.400000,post_event,1.912399,4.826764,1.606562
d010,396,6.600000,post_event,1.339615,4.503629,1.171875
d010,408,6.800000,post_event,2.140053,5.267944,2.503125
d010,420,7.000000,post_event,1.106301,2.549345,1.366125
d010,432,7.200000,post_event,2.127560,4.646220,2.473875
d010,444,7.400000,post_event,1.829946,4.819052,2.697687
d010,456,7.600000,post_event,1.090395,3.894254,2.175875
d010,468,7.800000,post_event,1.234714,4.288962,2.700312
d010,480,8.000000,post_event,1.356745,4.805192,3.001562
d010,492,8.200000,post_event,3.296227,9.504234,5.941375
d010,504,8.400000,post_event,4.070423,9.276865,8.948625
d010,516,8.600000,real_delivery,2.627630,5.786845,4.739187
d010,528,8.800000,real_delivery,4.820393,6.405141,5.586437
d010,540,9.000000,real_delivery,3.138620,3.984778,5.505937
d010,552,9.200000,real_delivery,3.222691,4.913206,5.943562
d010,564,9.400000,real_delivery,3.185719,6.545262,4.796062
d010,576,9.600000,real_delivery,4.663762,7.092490,3.281250
d010,588,9.800000,real_delivery,4.434017,7.445161,5.466062
d010,600,10.000000,real_delivery,2.972767,6.276512,4.133875
d010,612,10.200000,real_delivery,5.553393,7.303931,6.004125
d010,624,10.400000,real_delivery,3.021070,5.373992,4.728063
d010,636,10.600000,real_delivery,2.965355,5.569808,4.649625
d010,648,10.800000,real_delivery,2.775079,4.577621,3.917500
d010,660,11.000000,real_delivery,7.192411,8.346270,6.027188
d010,672,11.200000,real_delivery,2.427894,4.605544,2.879875
d010,684,11.400000,real_delivery,2.100902,3.535938,1.990938
d010,696,11.600000,post_event,3.684402,4.714365,3.324313
d010,708,11.800000,post_event,2.124792,2.736694,1.857500
d010,720,12.000000,post_event,1.770012,2.509778,1.586750
d010,732,12.200000,post_event,1.568578,2.672530,1.347375
d010,744,12.400000,post_event,4.864269,8.467944,3.568125
d010,756,12.600000,post_event,1.346518,3.851260,1.831375
d010,768,12.800000,post_event,1.071757,3.094103,1.278938
d010,780,13.000000,post_event,1.660174,4.169708,1.652313
d010,792,13.200000,post_event,0.866929,2.622228,1.020375
d010,804,13.400000,post_event,1.202309,2.719506,1.574500
d010,816,13.600000,post_event,1.586847,2.140323,1.581500
d010,828,13.800000,post_event,5.141324,7.536038,6.781625
d010,840,14.000000,post_event,2.513994,3.805897,3.155125
d010,852,14.200000,noise,2.279365,3.892339,3.153688
d010,864,14.400000,noise,2.753392,5.587298,4.393000
d010,876,14.600000,noise,2.548894,4.486290,2.748187
d010,888,14.800000,noise,2.696817,4.510030,2.757812
d010,900,15.000000,noise,4.506721,6.950655,5.243250
d010,912,15.200000,noise,1.848713,3.456401,2.115937
d010,924,15.400000,noise,2.051142,2.818095,2.260500
d010,936,15.600000,noise,2.429019,4.044859,2.550687
d010,948,15.800000,noise,5.662697,8.084627,4.538750
d010,960,16.000000,noise,3.304505,5.681200,3.622688
d010,972,16.200000,noise,5.752734,9.182157,7.802313
d010,984,16.400000,noise,4.703757,7.653327,5.634188
d010,996,16.600000,noise,2.441666,3.943044,2.741125
d010,1008,16.800000,noise,1.968999,3.140675,3.520688
d010,1020,17.000000,noise,1.656937,2.624093,2.830375
d010,1032,17.200000,noise,3.567322,5.249698,5.042000
d010,1044,17.400000,noise,3.835083,5.676008,4.227437
d010,1056,17.600000,noise,2.469958,4.289264,3.100625
d010,1068,17.800000,noise,4.144772,6.606048,4.133813
d010,1080,18.000000,noise,2.194602,4.710534,2.744063
d010,1092,18.200000,noise,2.100243,4.545514,2.450188
d010,1104,18.400000,noise,2.038465,4.415625,2.432250
d010,1116,18.600000,noise,2.416976,3.075504,4.344375
d010,1128,18.800000,noise,2.148895,4.526663,4.004625
d010,1140,19.000000,noise,1.395515,2.937500,3.029125
d010,1152,19.200000,noise,1.982709,2.642540,3.247562
d010,1164,19.400000,noise,1.520174,2.972883,2.094750
d010,1176,19.600000,noise,1.451405,3.129183,1.708562
d010,1188,19.800000,noise,1.505317,3.758266,1.376875
d011,12,0.200000,noise,0.210027,0.171724,0.564562
d011,24,0.400000,noise,0.193245,0.075907,0.348250
d011,36,0.600000,noise,0.324071,0.147631,0.484250
d011,48,0.800000,noise,0.438958,0.112954,0.412062
d011,60,1.000000,noise,0.695907,0.071623,0.339125
d011,72,1.200000,noise,0.404910,0.115575,0.414812
d011,84,1.400000,noise,0.011448,0.016583,0.114437
d011,96,1.600000,noise,0.434956,0.055948,0.234500
d011,108,1.800000,noise,0.214848,0.061341,0.309000
d011,120,2.000000,noise,0.271489,0.081603,0.341438
d011,132,2.200000,noise,0.163341,0.091683,0.485563
d011,144,2.400000,noise,0.137807,0.110887,0.390000
d011,156,2.600000,noise,0.030854,0.081855,0.233000
d011,168,2.800000,noise,0.013149,0.023488,0.090813
d011,180,3.000000,noise,0.009846,0.018246,0.110875
