open_strip_mean_max,open_flow_peak_min,close_strip_mean_max,close_flow_peak_min,window_s,min_active_s,min_inactive_s,real_delivery_active_frac,ad_active_frac,replay_active_frac,noise_active_frac,score
0.3,30,0.4,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,30,0.425,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,30,0.425,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,30,0.425,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,30,0.45,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,30,0.45,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,30,0.45,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.3,35,0.35,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.35,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.35,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.375,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.375,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.375,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.4,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.4,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.4,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.425,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.425,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.425,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.45,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,35,0.45,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.3,40,0.35,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.35,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.35,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.375,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.375,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.375,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.4,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.4,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.4,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.425,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.425,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.425,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,40,0.45,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.35,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.35,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.35,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.375,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.375,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.375,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.4,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.4,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.4,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.425,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.425,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.425,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.45,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,45,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.35,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.35,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.35,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.375,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.375,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.375,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.4,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.4,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.4,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.425,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.425,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.425,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.45,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.45,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.3,50,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,30,0.4,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.4,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.4,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.425,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.425,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.425,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.45,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.45,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.45,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.475,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.475,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.475,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.5,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.5,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,30,0.5,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.35,35,0.4,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.4,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.4,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.425,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.425,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.425,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.45,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.45,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.475,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.475,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.475,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.5,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.5,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,35,0.5,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.35,40,0.4,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.4,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.4,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.425,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.425,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.425,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.45,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.475,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.475,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.475,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.5,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.5,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,40,0.5,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.4,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.4,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.4,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.425,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.425,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.425,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.45,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.475,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.475,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.475,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.5,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.5,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,45,0.5,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.4,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.4,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.4,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.425,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.425,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.425,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.45,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.45,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.475,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.475,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.475,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.5,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.5,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.35,50,0.5,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,30,0.45,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.45,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.45,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.475,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.475,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.475,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.5,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.5,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.5,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.525,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.525,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.525,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.55,25,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.55,20,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,30,0.55,15,10.0,1.5,3.0,0.0,0.0,0.002,0.0,0.0
0.4,35,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.45,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.45,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.475,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.475,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.475,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.5,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.5,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.5,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.525,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.525,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.525,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.55,30,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.55,25,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,35,0.55,20,10.0,1.5,3.0,0.0,0.0,0.0017,0.0,0.0
0.4,40,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.45,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.475,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.475,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.475,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.5,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.5,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.5,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.525,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.525,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.525,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.55,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.55,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,40,0.55,25,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.45,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.45,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.475,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.475,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.475,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.5,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.5,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.5,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.525,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.525,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.525,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.55,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.55,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,45,0.55,30,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.45,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.45,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.45,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.475,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.475,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.475,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.5,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.5,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.5,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.525,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.525,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.525,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.55,45,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.55,40,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.4,50,0.55,35,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0
0.1,25,0.15,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.15,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.15,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.175,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.175,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.175,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.2,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.2,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.2,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.225,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.225,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.225,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.25,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.25,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.1,25,0.25,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.2,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.2,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.2,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.225,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.225,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.225,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.25,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.25,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.25,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.275,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.275,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.275,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.3,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.3,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.15,25,0.3,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.25,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.25,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.25,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.275,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.275,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.275,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.3,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.3,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.3,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.325,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.325,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.325,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.35,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.35,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.2,25,0.35,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.3,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.3,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.3,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.325,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.325,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.325,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.35,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.35,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.35,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.375,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.375,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.375,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.4,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.4,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.25,25,0.4,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.35,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.35,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.35,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.375,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.375,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.375,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.4,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.4,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.4,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.425,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.425,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.425,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.45,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.45,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.3,25,0.45,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.4,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.4,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.4,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.425,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.425,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.425,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.45,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.45,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.45,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.475,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.475,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.475,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.5,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.5,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.35,25,0.5,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.4,25,0.45,20,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.4,25,0.45,15,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
0.4,25,0.45,10,10.0,1.5,3.0,0.0,0.0055,0.0044,0.0,0.0
